,time_seconds,Accelaration in G Frontal,Accelaration in G Vertical,Accelaration in G Lateral,ID Antenna Sensor,RSSI,Phase,Frequency,Activity
807,245.0,0.35411,0.3422,-0.96014,3,-65.0,0.54917,923.75,3
808,245.25,0.35411,0.3422,-0.96014,2,-52.5,5.9933,922.25,3
809,245.5,0.28376,0.37665,-0.98294,3,-68.5,5.8414,925.25,3
810,246.0,0.33066,0.36516,-0.99434,3,-67.5,6.1543,924.75,3
811,246.25,0.35411,0.38813,-0.98294,3,-66.0,3.3057,924.25,3
812,246.75,0.35411,0.38813,-0.98294,2,-51.0,3.7,920.75,3
813,246.83,0.27203,0.35368,-0.99434,2,-51.0,3.7276,920.75,3
814,247.0,0.31893,0.35368,-0.99434,2,-51.5,0.25004,921.25,3
815,247.08,0.31893,0.35368,-0.99434,2,-51.5,3.3962,921.25,3
816,247.25,0.29548,0.35368,-0.99434,2,-50.5,4.0144,920.25,3
817,247.5,0.49481,0.29627,-0.92593,3,-65.0,0.44485,923.75,3
818,247.6,0.49481,0.29627,-0.92593,3,-62.5,1.488,922.25,3
819,248.0,0.49481,0.29627,-0.92593,3,-68.5,5.8506,925.25,3
820,248.25,0.61207,0.23885,-0.86891,2,-52.5,2.6507,922.75,3
821,248.5,0.61207,0.23885,-0.86891,3,-67.0,6.1175,924.75,3
822,248.58,0.61207,0.23885,-0.86891,2,-51.5,0.036816,921.75,3
823,248.75,0.29548,0.35368,-0.99434,3,-66.0,0.12118,924.25,3
824,249.25,0.29548,0.35368,-0.99434,2,-51.0,3.792,920.75,3
825,249.33,0.28376,0.35368,-1.0286,3,-60.5,5.6159,920.75,3
826,249.5,0.37756,0.36516,-0.97154,2,-50.5,4.0635,920.25,3
827,249.75,0.47136,0.31923,-0.93733,3,-65.0,0.47707,923.75,3
828,250.25,0.43619,0.33072,-0.96014,3,-67.5,5.8797,925.25,3
829,250.5,0.43619,0.33072,-0.96014,2,-53.0,2.3823,923.25,3
830,250.55,0.43619,0.33072,-0.96014,3,-62.5,1.1413,922.75,3
831,251.0,0.40101,0.35368,-0.98294,2,-52.0,0.032214,921.75,3
832,251.08,0.40101,0.35368,-0.98294,3,-61.0,1.8101,921.75,3
833,251.5,0.41273,0.3422,-0.97154,2,-51.0,3.7613,920.75,3
834,251.75,0.61207,0.23885,-0.88031,2,-51.5,0.31753,921.25,3
835,252.0,0.58862,0.23885,-0.88031,2,-50.5,4.0589,920.25,3
836,252.25,0.49481,0.30775,-0.92593,3,-64.0,0.48167,923.75,3
837,253.5,0.48309,0.33072,-0.93733,2,-52.0,0.021476,921.75,3
838,253.75,0.48309,0.33072,-0.93733,3,-65.0,3.341,924.25,3
839,254.0,0.45964,0.30775,-0.92593,3,-60.0,5.573,920.75,3
840,254.25,0.45964,0.30775,-0.92593,3,-60.5,2.1062,921.25,3
841,254.33,0.45964,0.30775,-0.92593,2,-52.0,3.4622,921.25,3
842,254.5,0.55344,0.28478,-0.90312,3,-60.0,5.9227,920.25,3
843,254.75,0.55344,0.28478,-0.90312,3,-64.0,0.48781,923.75,3
844,254.83,0.55344,0.28478,-0.90312,3,-61.5,4.5866,922.25,3
845,255.5,0.56517,0.26182,-0.89172,3,-63.0,0.83755,923.25,3
846,255.75,0.30721,0.36516,-0.99434,2,-52.0,0.0061359,921.75,3
847,256.0,0.37756,0.35368,-0.98294,2,-52.0,0.018408,921.75,3
848,256.07,0.37756,0.35368,-0.98294,3,-65.0,0.15953,924.25,3
849,256.5,0.54171,0.2733,-0.90312,2,-51.0,3.7644,920.75,3
850,256.55,0.54171,0.2733,-0.90312,2,-51.0,3.7736,920.75,3
851,256.75,0.28376,0.35368,-0.99434,3,-60.5,2.1829,921.25,3
852,256.82,0.28376,0.35368,-0.99434,2,-51.5,3.5895,921.25,3
853,257.0,0.31893,0.36516,-1.0057,2,-49.5,4.1832,920.25,3
854,257.25,0.38928,0.33072,-0.98294,3,-65.0,0.61666,923.75,3
855,257.32,0.38928,0.33072,-0.98294,2,-51.0,2.8103,922.25,3
856,257.75,0.27203,0.36516,-1.0057,2,-52.0,2.2994,923.25,3
857,257.82,0.27203,0.36516,-1.0057,3,-64.0,0.86056,923.25,3
858,258.0,0.27203,0.36516,-1.0057,3,-63.0,1.2118,922.75,3
859,258.25,0.37756,0.3422,-0.97154,3,-62.0,1.8623,921.75,3
860,258.5,0.37756,0.3422,-0.97154,3,-62.0,1.8669,921.75,3
861,259.0,0.35411,0.36516,-1.0172,2,-50.0,3.7337,920.75,3
862,259.07,0.47136,0.28478,-0.93733,2,-50.0,3.7046,920.75,3
863,259.25,0.33066,0.35368,-0.99434,2,-50.5,3.407,921.25,3
864,259.5,0.41273,0.31923,-0.97154,2,-49.0,4.039,920.25,3
865,259.75,0.43619,0.30775,-0.94873,3,-65.0,3.6371,923.75,3
866,259.82,0.43619,0.30775,-0.94873,2,-51.0,2.8287,922.25,3
867,260.25,0.58862,0.22737,-0.89172,3,-63.0,1.195,922.75,3
868,260.75,0.31893,0.3422,-1.0172,3,-61.5,1.8623,921.75,3
869,261.0,0.31893,0.3422,-1.0172,3,-66.0,3.275,924.25,3
870,261.25,0.31893,0.3422,-1.0172,3,-69.5,2.3516,925.75,3
871,261.5,0.31893,0.3422,-1.0172,3,-61.5,5.6343,920.75,3
872,261.75,0.62379,0.22737,-0.89172,3,-61.5,2.1184,921.25,3
873,261.82,0.62379,0.22737,-0.89172,2,-49.0,4.0359,920.25,3
874,261.88,0.62379,0.22737,-0.89172,2,-49.0,4.0497,920.25,3
875,262.0,0.43619,0.31923,-0.94873,3,-65.5,3.6248,923.75,3
876,262.25,0.43619,0.31923,-0.94873,2,-51.0,5.9304,922.25,3
877,262.5,0.40101,0.35368,-0.97154,2,-52.0,2.2611,923.25,3
878,262.75,0.2603,0.36516,-1.0057,2,-52.0,2.5295,922.75,3
879,262.82,0.2603,0.36516,-1.0057,3,-64.0,1.1643,922.75,3
880,263.25,0.38928,0.35368,-0.98294,2,-51.0,6.2418,921.75,3
881,263.5,0.34238,0.35368,-0.98294,3,-67.0,0.17334,924.25,3
882,264.0,0.50654,0.26182,-0.91452,3,-61.5,5.6865,920.75,3
883,264.07,0.50654,0.26182,-0.91452,3,-62.0,5.3244,921.25,3
884,264.25,0.50654,0.26182,-0.91452,3,-61.5,6.0362,920.25,3
885,264.5,0.52999,0.25033,-0.91452,3,-64.5,0.59825,923.75,3
886,264.75,0.52999,0.25033,-0.91452,2,-51.5,2.8026,922.25,3
887,265.25,0.68242,0.22737,-0.85751,2,-51.5,2.5525,922.75,3
888,265.5,0.35411,0.37665,-0.98294,3,-66.0,6.1421,924.75,3
889,265.75,0.35411,0.37665,-0.98294,2,-51.0,6.254,921.75,3
890,265.85,0.31893,0.35368,-0.98294,3,-65.5,0.19942,924.25,3
891,266.0,0.31893,0.35368,-0.98294,3,-69.5,2.4804,925.75,3
892,266.25,0.27203,0.35368,-1.0286,3,-62.0,5.2938,921.25,3
893,266.5,0.27203,0.35368,-1.0286,2,-50.5,3.4315,921.25,3
894,266.6,0.27203,0.35368,-1.0286,2,-49.5,4.0543,920.25,3
895,266.75,0.54171,0.2733,-0.89172,3,-61.5,5.9963,920.25,3
896,267.0,0.34238,0.36516,-0.99434,3,-63.0,1.5002,922.25,3
897,267.5,0.64724,0.21588,-0.86891,2,-51.5,5.6895,922.75,3
898,267.75,0.64724,0.21588,-0.86891,2,-52.0,2.5387,922.75,3
899,268.0,0.29548,0.35368,-1.0057,3,-67.5,6.0746,924.75,3
900,268.07,0.29548,0.35368,-1.0057,2,-51.0,3.094,921.75,3
901,268.75,0.28376,0.35368,-1.0172,2,-50.0,3.7076,920.75,3
902,268.85,0.29548,0.35368,-0.99434,2,-50.0,3.6984,920.75,3
903,269.0,0.56517,0.23885,-0.91452,3,-61.5,2.123,921.25,3
904,269.07,0.56517,0.23885,-0.91452,2,-49.5,4.0374,920.25,3
905,269.25,0.36583,0.3422,-0.98294,2,-49.5,4.0436,920.25,3
906,269.32,0.36583,0.3422,-0.98294,2,-53.0,2.0233,923.75,3
907,269.5,0.31893,0.35368,-0.98294,2,-51.5,2.7673,922.25,3
908,269.57,0.31893,0.35368,-0.98294,3,-63.5,1.4465,922.25,3
909,270.0,0.37756,0.35368,-0.98294,2,-52.0,2.2933,923.25,3
910,270.25,0.28376,0.35368,-0.99434,3,-64.0,1.1213,922.75,3
911,270.5,0.28376,0.35368,-0.99434,2,-51.0,6.2387,921.75,3
912,270.75,0.33066,0.35368,-0.99434,3,-66.5,0.064427,924.25,3
913,271.0,0.33066,0.35368,-0.99434,2,-50.0,3.7076,920.75,3
914,271.25,0.27203,0.3422,-1.0057,3,-62.0,5.6205,920.75,3
915,271.32,0.27203,0.3422,-1.0057,3,-61.5,2.1246,921.25,3
916,271.5,0.28376,0.35368,-1.0172,2,-49.5,4.0236,920.25,3
917,271.75,0.40101,0.31923,-0.96014,2,-52.5,2.0433,923.75,3
918,271.82,0.40101,0.31923,-0.96014,3,-65.5,0.37583,923.75,3
919,272.0,0.40101,0.31923,-0.96014,2,-51.0,2.7412,922.25,3
920,272.25,0.29548,0.35368,-0.99434,3,-68.5,5.7831,925.25,3
921,272.5,0.29548,0.35368,-0.99434,2,-52.5,2.1706,923.25,3
922,272.75,0.43619,0.30775,-0.93733,2,-51.0,6.1773,921.75,3
923,273.0,0.35411,0.35368,-0.98294,3,-65.5,0.19021,924.25,3
924,273.5,0.35411,0.35368,-0.98294,2,-50.0,3.6524,920.75,3
925,273.57,0.27203,0.35368,-1.0057,3,-61.0,2.686,920.75,3
926,273.75,0.27203,0.35368,-1.0057,2,-51.0,0.17027,921.25,3
927,274.0,0.30721,0.3422,-0.99434,2,-49.5,3.9577,920.25,3
928,274.75,0.58862,0.30775,-0.89172,2,-50.5,2.3301,923.25,3
929,275.0,0.31893,0.30775,-0.99434,3,-59.0,4.8627,922.75,3
930,275.25,0.43619,0.25033,-0.96014,2,-47.5,0.15033,921.75,3
931,275.5,0.1665,0.3422,-1.0742,2,-47.5,3.3165,921.75,3
932,275.57,0.17823,0.33072,-1.0514,2,-50.0,1.8945,924.25,3
933,275.63,0.17823,0.33072,-1.0514,3,-59.5,0.79614,924.25,3
934,275.75,0.31893,0.26182,-0.98294,2,-52.0,1.1382,925.75,3
935,275.82,0.31893,0.26182,-0.98294,3,-64.5,0.18715,925.75,3
936,276.0,0.31893,0.26182,-0.98294,3,-61.0,3.9884,920.75,3
937,276.25,-0.056282,0.44555,-1.0742,3,-61.0,4.6326,921.25,3
938,278.25,0.54171,0.99674,-0.070699,3,-63.0,1.7288,925.75,1
939,278.75,0.49481,0.92784,0.031928,1,-67.0,0.40804,921.25,1
940,279.25,0.49481,0.91636,0.12315,2,-59.5,0.28379,922.25,1
941,279.75,0.49481,0.91636,0.12315,3,-63.5,2.6446,923.25,1
942,280.0,0.49481,0.91636,0.12315,1,-69.0,0.92652,924.75,1
943,280.25,0.49481,0.91636,0.12315,1,-66.5,6.1252,921.75,1
944,280.75,0.61207,0.85894,0.031928,1,-66.5,0.8667,920.75,1
945,281.0,0.61207,0.85894,0.031928,1,-66.0,0.43565,921.25,1
946,281.25,0.61207,0.85894,0.031928,1,-65.5,1.2195,920.25,1
947,281.5,0.70587,0.83597,0.043332,1,-66.5,5.8583,922.25,1
948,282.5,0.75277,0.82449,0.043332,3,-61.5,5.4778,924.75,1
949,283.25,0.38928,0.98526,-0.10491,1,-66.0,0.65654,920.75,1
950,283.35,0.38928,0.98526,-0.10491,1,-66.0,0.65808,920.75,1
951,283.5,0.38928,0.98526,-0.10491,1,-66.0,0.2393,921.25,1
952,284.0,0.33066,1.0197,-0.12771,3,-60.0,5.8368,923.75,1
953,284.75,0.35411,0.98526,-0.11631,3,-59.0,0.013806,922.75,1
954,285.0,0.37756,1.0542,-0.11631,1,-66.5,5.9058,921.75,1
955,285.75,0.37756,1.0542,-0.11631,3,-60.5,4.2553,920.75,1
956,287.5,-0.17354,0.98526,-0.18473,3,-58.5,1.7242,921.75,4
957,288.25,0.31893,0.97377,-0.15052,3,-52.0,5.8015,921.25,4
958,289.0,0.49481,0.90487,-0.31016,1,-67.0,4.2813,925.25,4
959,289.5,0.37756,0.97377,-0.29876,1,-62.0,0.12732,922.75,4
960,290.0,0.37756,0.97377,-0.29876,3,-59.0,6.0439,921.75,4
961,291.25,0.54171,0.92784,-0.27595,1,-61.0,2.1767,923.75,4
962,293.75,0.54171,1.0312,-0.13912,1,-58.5,5.1849,923.75,4
963,294.75,0.48309,0.99674,-0.0022806,1,-51.0,4.4731,924.75,4
964,294.82,0.31893,0.98526,0.10035,1,-48.0,5.9457,921.75,4
965,295.5,0.10787,0.97377,0.020525,1,-48.5,4.7538,920.75,4
966,295.57,0.13132,0.99674,-0.03649,1,-50.0,4.2092,920.75,4
967,295.75,0.20168,1.0312,-0.059296,1,-51.5,2.3347,921.25,4
968,296.5,0.060972,1.0082,-0.03649,1,-59.0,6.2663,925.25,4
969,297.75,0.060972,1.0082,-0.03649,1,-58.5,0.75318,925.75,2
970,710.5,0.54171,0.88191,-0.31016,2,-58.5,0.87744,925.25,4
971,710.78,0.54171,0.88191,-0.31016,3,-63.0,5.6067,923.25,4
972,711.5,0.38928,0.62928,-0.78909,3,-59.5,0.57831,921.75,1
973,712.0,0.38928,0.62928,-0.78909,2,-58.5,5.1741,920.75,1
974,712.25,0.89348,-0.036746,-0.80049,2,-50.5,3.2904,921.25,3
975,712.33,0.55344,0.02067,-0.91452,2,-47.5,3.8564,920.25,3
976,712.5,0.34238,0.11254,-0.97154,2,-47.5,4.0052,920.25,3
977,712.58,0.37756,0.2044,-0.98294,2,-51.0,2.1246,923.75,3
978,713.0,0.58862,0.19292,-0.93733,3,-69.5,1.0324,925.25,3
979,713.25,0.58862,0.19292,-0.93733,3,-69.0,4.0635,923.25,3
980,713.5,0.58862,0.19292,-0.93733,3,-68.0,4.3335,922.75,3
981,714.5,0.40101,0.26182,-0.94873,3,-65.0,5.0637,921.25,3
982,715.25,0.49481,0.26182,-0.93733,3,-66.0,1.2456,922.25,3
983,715.75,0.24858,0.3422,-1.0172,3,-67.0,0.54763,923.25,3
984,716.0,0.24858,0.3422,-1.0172,2,-54.5,0.86823,924.75,3
985,716.5,0.40101,0.29627,-0.96014,3,-68.5,6.1758,924.25,3
986,717.0,0.2603,0.3422,-1.0286,2,-53.0,6.0239,920.75,3
987,717.1,0.2603,0.3422,-1.0286,3,-65.0,1.8684,921.25,3
988,717.5,0.47136,0.25033,-0.94873,3,-67.5,0.21016,923.75,3
989,717.75,0.47136,0.25033,-0.94873,3,-66.0,4.4102,922.25,3
990,718.25,0.43619,0.26182,-0.94873,3,-66.5,0.88817,922.75,3
991,718.5,0.43619,0.26182,-0.94873,3,-69.0,5.869,924.75,3
992,719.0,0.31893,0.3422,-1.0057,3,-68.5,6.1528,924.25,3
993,719.25,0.31893,0.3422,-1.0057,3,-65.0,5.3643,920.75,3
994,719.5,0.31893,0.3422,-1.0057,2,-53.0,5.7831,921.25,3
995,719.6,0.31893,0.3422,-1.0057,3,-65.5,1.8837,921.25,3
996,720.0,0.28376,0.35368,-1.0057,3,-67.5,0.2485,923.75,3
997,720.5,0.28376,0.35368,-1.0057,3,-67.0,0.52769,923.25,3
998,721.0,0.2603,0.3422,-1.0172,3,-64.5,1.4021,921.75,3
999,721.75,0.29548,0.33072,-1.0172,2,-53.0,2.8762,920.75,3
1000,722.5,0.58862,0.2044,-0.90312,3,-66.0,4.1786,922.25,3
1001,723.0,0.62379,0.19292,-0.88031,2,-53.5,4.9854,922.75,3
1002,723.25,0.62379,0.19292,-0.88031,3,-66.5,0.66421,922.75,3
1003,723.5,0.62379,0.19292,-0.88031,3,-66.0,1.2732,921.75,3
1004,723.75,0.62379,0.19292,-0.88031,3,-68.5,5.8659,924.25,3
1005,724.25,0.47136,0.25033,-0.92593,3,-65.5,1.6276,921.25,3
1006,725.0,0.23685,0.3422,-1.0172,3,-66.5,0.95107,922.25,3
1007,725.5,0.62379,0.19292,-0.89172,2,-53.0,1.8377,922.75,3
1008,725.75,0.62379,0.19292,-0.89172,3,-69.5,2.3424,924.75,3
1009,726.0,0.62379,0.19292,-0.89172,3,-65.5,1.2901,921.75,3
1010,726.75,0.22513,0.33072,-1.0286,3,-65.0,1.6582,921.25,3
1011,727.25,0.35411,0.30775,-0.98294,3,-68.0,6.254,923.75,3
1012,728.25,0.24858,0.3422,-1.0172,3,-69.5,5.5776,924.75,3
1013,729.0,0.2603,0.3422,-1.0172,2,-51.5,0.013806,921.25,3
1014,729.25,0.24858,0.33072,-1.0057,3,-65.0,5.9718,921.25,3
1015,729.5,0.24858,0.33072,-1.0057,2,-49.0,3.7782,920.25,3
1016,729.58,0.24858,0.33072,-1.0057,2,-49.0,3.7583,920.25,3
1017,729.75,0.14305,0.35368,-1.0172,2,-53.0,1.5493,923.75,3
1018,729.85,0.14305,0.35368,-1.0172,2,-51.5,2.2519,922.25,3
1019,730.75,0.40101,0.25033,-0.90312,3,-68.5,5.0038,921.75,3
1020,731.5,0.24858,0.35368,-0.96014,3,-68.0,5.4809,920.75,3
1021,731.75,0.24858,0.35368,-0.96014,3,-66.0,5.3551,921.25,3
1022,731.83,0.24858,0.35368,-0.96014,2,-51.0,2.9161,920.25,3
1023,732.0,0.1665,0.39961,-1.0286,3,-69.5,3.8273,923.75,3
1024,732.25,0.13132,0.36516,-1.0628,2,-52.5,2.0249,922.25,3
1025,732.35,0.13132,0.36516,-1.0628,2,-55.0,0.69796,925.25,3
1026,732.75,0.2603,0.37665,-1.0057,3,-68.0,1.0201,923.25,3
1027,733.0,0.2603,0.37665,-1.0057,2,-53.0,1.7564,922.75,3
1028,733.25,0.38928,0.2733,-0.94873,2,-51.5,2.2181,921.75,3
1029,733.33,0.38928,0.2733,-0.94873,3,-65.5,4.99,921.75,3
1030,733.75,0.23685,0.37665,-1.0057,2,-51.5,2.6584,920.75,3
1031,734.0,0.35411,0.31923,-0.94873,2,-51.5,2.3746,921.25,3
1032,734.08,0.35411,0.31923,-0.94873,3,-65.5,2.0601,921.25,3
1033,734.25,0.15478,0.36516,-1.04,2,-51.0,2.8731,920.25,3
1034,734.5,0.15478,0.36516,-1.04,3,-69.0,3.7506,923.75,3
1035,735.25,0.2134,0.37665,-1.0172,2,-53.0,1.6536,922.75,3
1036,735.5,0.1665,0.37665,-1.0286,3,-66.5,4.8351,921.75,3
1037,736.25,0.38928,0.28478,-0.94873,2,-51.5,5.7202,920.75,3
1038,736.33,0.15478,0.39961,-1.04,3,-65.0,5.329,920.75,3
1039,736.5,0.15478,0.39961,-1.04,2,-52.0,2.3194,921.25,3
1040,736.75,0.31893,0.33072,-0.98294,2,-51.5,2.8195,920.25,3
1041,737.0,0.29548,0.35368,-0.98294,2,-54.5,1.1735,923.75,3
1042,737.5,0.51826,0.23885,-0.90312,3,-68.5,3.9178,923.25,3
1043,738.25,0.2603,0.35368,-0.99434,2,-52.0,2.0709,921.75,3
1044,738.33,0.2603,0.35368,-0.99434,3,-66.0,4.7737,921.75,3
1045,738.75,0.1665,0.37665,-1.04,2,-51.5,2.5495,920.75,3
1046,739.0,0.54171,0.23885,-0.90312,3,-65.0,5.056,921.25,3
1047,739.25,0.54171,0.23885,-0.90312,2,-51.0,2.7918,920.25,3
1048,739.5,0.27203,0.37665,-0.98294,3,-69.0,0.52309,923.75,3
1049,740.0,0.2134,0.37665,-1.0172,2,-53.5,1.3714,923.25,3
1050,740.25,0.15478,0.37665,-1.0286,3,-67.0,4.2307,922.75,3
1051,740.5,0.15478,0.37665,-1.0286,2,-52.0,2.0601,921.75,3
1052,740.75,0.49481,0.23885,-0.90312,3,-70.0,0.18408,924.25,3
1053,741.0,0.49481,0.23885,-0.90312,2,-51.5,2.5295,920.75,3
1054,741.25,0.31893,0.3422,-0.98294,2,-51.5,2.5249,920.75,3
1055,741.35,0.31893,0.3422,-0.98294,2,-52.0,2.2688,921.25,3
1056,741.5,0.17823,0.37665,-1.04,2,-52.0,2.2841,921.25,3
1057,741.75,0.42446,0.2733,-0.94873,2,-51.0,2.7719,920.25,3
1058,741.83,0.42446,0.2733,-0.94873,3,-70.0,3.5818,923.75,3
1059,743.0,0.18995,0.37665,-1.0286,2,-52.0,2.1261,921.75,3
1060,743.5,0.41273,0.28478,-0.94873,3,-64.0,5.4963,920.75,3
1061,743.75,0.41273,0.28478,-0.94873,2,-50.5,2.7182,920.75,3
1062,743.83,0.17823,0.37665,-1.0514,2,-51.0,2.4513,921.25,3
1063,744.0,0.2603,0.35368,-1.0057,2,-50.5,2.9698,920.25,3
1064,744.5,0.2134,0.36516,-1.0286,2,-52.0,1.9251,922.25,3
1065,744.58,0.2134,0.36516,-1.0286,3,-65.5,4.6265,922.25,3
1066,745.5,0.17823,0.39961,-1.04,2,-52.0,2.1629,921.75,3
1067,745.58,0.17823,0.39961,-1.04,3,-65.0,1.7994,921.75,3
1068,746.0,0.28376,0.36516,-1.0057,3,-64.5,2.327,920.75,3
1069,746.25,0.13132,0.36516,-1.0514,2,-51.5,2.3731,921.25,3
1070,746.33,0.13132,0.36516,-1.0514,2,-50.5,6.0761,920.25,3
1071,746.5,0.13132,0.36516,-1.0514,3,-64.0,5.803,920.25,3
1072,746.75,0.22513,0.37665,-1.0172,2,-52.0,1.8883,922.25,3
1073,747.0,0.22513,0.37665,-1.0172,3,-66.5,4.628,922.25,3
1074,747.5,0.40101,0.26182,-0.96014,2,-54.5,0.80227,924.75,3
1075,748.0,0.37756,0.30775,-0.97154,2,-52.0,2.1552,921.75,3
1076,748.08,0.37756,0.30775,-0.97154,3,-65.5,1.8101,921.75,3
1077,748.5,0.50654,0.23885,-0.90312,3,-64.5,5.461,920.75,3
1078,748.75,0.50654,0.23885,-0.90312,2,-51.0,2.3669,921.25,3
1079,748.83,0.24858,0.36516,-1.0172,3,-64.0,5.7141,920.25,3
1080,749.0,0.24858,0.36516,-1.0172,3,-64.0,5.7233,920.25,3
1081,749.25,0.24858,0.36516,-1.0172,2,-52.5,1.8715,922.25,3
1082,749.75,0.18995,0.36516,-1.0286,3,-68.0,0.82682,923.25,3
1083,750.0,0.18995,0.36516,-1.0286,2,-53.0,1.6429,922.75,3
1084,750.25,0.18995,0.36516,-1.0286,2,-52.0,2.0923,921.75,3
1085,750.33,0.18995,0.36516,-1.0286,3,-66.0,1.6598,921.75,3
1086,751.0,0.20168,0.36516,-1.0286,2,-51.0,2.6139,920.75,3
1087,751.25,0.55344,0.22737,-0.89172,2,-51.5,2.3623,921.25,3
1088,751.33,0.47136,0.26182,-0.91452,2,-50.5,6.0991,920.25,3
1089,751.5,0.47136,0.26182,-0.91452,3,-63.5,2.6829,920.25,3
1090,751.75,0.22513,0.35368,-1.0286,2,-52.5,1.8515,922.25,3
1091,752.25,0.45964,0.26182,-0.92593,3,-67.5,0.80841,923.25,3
1092,752.5,0.45964,0.26182,-0.92593,3,-67.0,4.2169,922.75,3
1093,752.75,0.45964,0.26182,-0.92593,2,-52.0,2.0479,921.75,3
1094,753.0,0.44791,0.28478,-0.91452,3,-69.5,0.39577,924.25,3
1095,753.5,0.40101,0.29627,-0.96014,2,-51.0,2.6093,920.75,3
1096,753.58,0.29548,0.3422,-1.0057,2,-51.5,2.3393,921.25,3
1097,753.75,0.29548,0.3422,-0.99434,2,-50.5,6.0761,920.25,3
1098,753.83,0.29548,0.3422,-0.99434,3,-64.0,2.6814,920.25,3
1099,754.25,0.40101,0.29627,-0.94873,3,-66.5,4.6219,922.25,3
1100,754.5,0.40101,0.29627,-0.94873,2,-53.5,1.4067,923.25,3
1101,754.75,0.23685,0.37665,-1.0172,3,-67.5,1.1229,922.75,3
1102,755.0,0.23685,0.37665,-1.0172,2,-52.0,1.9742,921.75,3
1103,755.25,0.23685,0.37665,-1.0172,2,-52.5,1.9558,921.75,3
1104,755.75,0.30721,0.36516,-0.99434,2,-51.5,2.5111,920.75,3
1105,756.0,0.44791,0.26182,-0.92593,2,-52.0,2.258,921.25,3
1106,756.25,0.34238,0.33072,-0.98294,2,-50.5,2.8179,920.25,3
1107,756.33,0.34238,0.33072,-0.98294,2,-50.5,2.8271,920.25,3
1108,756.38,0.34238,0.33072,-0.98294,3,-64.5,5.6052,920.25,3
1109,756.5,0.2134,0.37665,-1.0286,3,-67.0,4.5053,922.25,3
1110,757.25,0.20168,0.36516,-1.0286,3,-68.0,1.1014,922.75,3
1111,757.5,0.20168,0.36516,-1.0286,3,-70.5,6.274,924.75,3
1112,757.75,0.27203,0.37665,-1.0172,3,-70.5,3.361,924.25,3
1113,758.0,0.27203,0.37665,-1.0172,2,-51.5,2.4482,920.75,3
1114,758.25,0.34238,0.33072,-0.97154,2,-51.0,2.5341,920.75,3
1115,758.33,0.34238,0.33072,-0.97154,2,-51.5,2.2887,921.25,3
1116,758.38,0.34238,0.33072,-0.97154,3,-66.5,5.099,921.25,3
1117,758.5,0.34238,0.33072,-0.97154,3,-65.0,5.5944,920.25,3
1118,759.5,0.36583,0.33072,-0.97154,3,-68.5,1.0063,923.25,3
1119,759.75,0.36583,0.33072,-0.97154,2,-52.5,1.692,922.75,3
1120,760.0,0.33066,0.31923,-0.98294,2,-52.0,2.1522,921.75,3
1121,760.25,0.45964,0.26182,-0.92593,3,-69.5,0.34975,924.25,3
1122,760.5,0.45964,0.26182,-0.92593,2,-51.5,2.6154,920.75,3
1123,760.75,0.20168,0.37665,-1.0172,2,-51.5,2.6062,920.75,3
1124,761.0,0.2134,0.36516,-1.0172,3,-65.5,2.0095,921.25,3
1125,761.08,0.2134,0.36516,-1.0172,2,-51.0,2.8762,920.25,3
1126,761.25,0.18995,0.36516,-1.0286,3,-69.5,3.7352,923.75,3
1127,762.5,0.43619,0.2733,-0.93733,3,-66.5,1.6674,921.75,3
1128,762.58,0.43619,0.2733,-0.93733,3,-66.0,4.8182,921.75,3
1129,763.0,0.24858,0.38813,-1.0057,3,-65.0,2.1445,920.75,3
1130,763.25,0.24858,0.38813,-1.0057,2,-52.0,2.2135,921.25,3
1131,763.3,0.24858,0.38813,-1.0057,3,-66.0,1.8423,921.25,3
1132,763.75,0.23685,0.38813,-1.0172,3,-70.0,3.657,923.75,3
1133,764.0,0.23685,0.38813,-1.0172,3,-66.5,4.5529,922.25,3
1134,764.25,0.23685,0.38813,-1.0172,3,-69.5,0.83449,923.25,3
1135,764.5,0.23685,0.38813,-1.0172,2,-53.0,1.5999,922.75,3
1136,764.75,0.38928,0.28478,-0.96014,3,-71.0,6.2387,924.75,3
1137,765.0,0.38928,0.28478,-0.96014,2,-52.0,2.054,921.75,3
1138,765.75,0.35411,0.31923,-0.97154,2,-52.0,2.2718,921.25,3
1139,765.85,0.35411,0.31923,-0.97154,3,-65.5,1.9343,921.25,3
1140,766.0,0.37756,0.29627,-0.94873,2,-51.0,2.8026,920.25,3
1141,766.08,0.37756,0.29627,-0.94873,3,-70.0,0.56297,923.75,3
1142,767.0,0.20168,0.36516,-1.04,3,-68.0,1.1582,922.75,3
1143,767.25,0.20168,0.36516,-1.04,2,-52.0,2.0663,921.75,3
1144,767.5,0.23685,0.35368,-1.0286,2,-52.0,2.0387,921.75,3
1145,767.58,0.23685,0.35368,-1.0286,3,-70.5,3.4039,924.25,3
1146,768.0,0.2603,0.37665,-1.0172,3,-64.5,2.3301,920.75,3
1147,768.08,0.2603,0.37665,-1.0172,2,-51.5,5.5852,920.75,3
1148,768.25,0.31893,0.37665,-0.98294,2,-51.5,2.2964,921.25,3
1149,768.35,0.31893,0.37665,-0.98294,2,-50.5,5.9856,920.25,3
1150,768.38,0.31893,0.37665,-0.98294,3,-64.5,5.6696,920.25,3
1151,768.75,0.29548,0.36516,-1.0057,2,-52.0,1.8638,922.25,3
