,time_seconds,Accelaration in G Frontal,Accelaration in G Vertical,Accelaration in G Lateral,ID Antenna Sensor,RSSI,Phase,Frequency,Activity
1986,209.08,0.34238,1.0886,0.12315,1,-65.0,0.75625,921.75,4
1987,209.13,0.34238,1.0886,0.12315,1,-65.0,0.75625,921.75,4
1988,209.18,0.34238,1.0886,0.12315,1,-65.0,0.75625,921.75,4
1989,209.2,0.34238,1.0886,0.12315,1,-65.0,0.75625,921.75,4
1990,209.25,0.34238,1.0886,0.12315,1,-65.0,0.75625,921.75,4
1991,209.3,0.34238,1.0886,0.12315,2,-48.0,1.6521,923.75,4
1992,209.33,0.34238,1.0886,0.12315,2,-48.0,1.6521,923.75,4
1993,209.38,0.34238,1.0886,0.12315,2,-48.0,1.6521,923.75,4
1994,209.43,0.34238,1.0886,0.12315,2,-48.0,1.6521,923.75,4
1995,209.45,0.34238,1.0886,0.12315,2,-48.0,1.6521,923.75,4
1996,209.5,0.34238,1.0886,0.12315,2,-48.0,1.6521,923.75,4
1997,209.55,0.1196,0.99674,0.054735,2,-47.5,2.8363,923.75,4
1998,209.58,0.1196,0.99674,0.054735,2,-47.5,2.8363,923.75,4
1999,209.63,0.1196,0.99674,0.054735,2,-47.5,2.8363,923.75,4
2000,209.68,0.1196,0.99674,0.054735,2,-47.5,2.8363,923.75,4
2001,209.7,0.1196,0.99674,0.054735,2,-47.5,2.8363,923.75,4
2002,209.75,0.1196,0.99674,0.054735,2,-47.5,2.8363,923.75,4
2003,209.8,0.1196,0.99674,0.054735,2,-47.5,0.018408,923.75,4
2004,209.83,0.1196,0.99674,0.054735,2,-47.5,0.018408,923.75,4
2005,209.88,0.1196,0.99674,0.054735,2,-47.5,0.018408,923.75,4
2006,209.93,0.1196,0.99674,0.054735,2,-47.5,0.018408,923.75,4
2007,209.95,0.1196,0.99674,0.054735,2,-47.5,0.018408,923.75,4
2008,210.0,0.1196,0.99674,0.054735,2,-47.5,0.018408,923.75,4
2009,213.5,0.28376,1.0771,0.27139,3,-58.5,1.1934,924.75,1
2010,213.58,0.28376,1.0771,0.27139,3,-58.5,1.1934,924.75,1
2011,213.63,0.28376,1.0771,0.27139,3,-58.5,1.1934,924.75,1
2012,213.65,0.28376,1.0771,0.27139,3,-58.5,1.1934,924.75,1
2013,213.7,0.28376,1.0771,0.27139,3,-58.5,1.1934,924.75,1
2014,213.75,0.28376,1.0771,0.27139,3,-58.5,1.1934,924.75,1
2015,213.78,0.28376,1.0771,0.27139,1,-56.0,1.3361,922.75,1
2016,213.8,0.28376,1.0771,0.27139,1,-56.0,1.3361,922.75,1
2017,213.88,0.28376,1.0771,0.27139,1,-56.0,1.3361,922.75,1
2018,213.93,0.28376,1.0771,0.27139,1,-56.0,1.3361,922.75,1
2019,213.95,0.28376,1.0771,0.27139,1,-56.0,1.3361,922.75,1
2020,214.0,0.28376,1.0771,0.27139,1,-56.0,1.3361,922.75,1
2021,214.03,0.65897,0.74411,-0.093505,1,-57.0,0.27612,923.75,1
2022,214.08,0.65897,0.74411,-0.093505,1,-57.0,0.27612,923.75,1
2023,214.13,0.65897,0.74411,-0.093505,1,-57.0,0.27612,923.75,1
2024,214.18,0.65897,0.74411,-0.093505,1,-57.0,0.27612,923.75,1
2025,214.2,0.65897,0.74411,-0.093505,1,-57.0,0.27612,923.75,1
2026,214.25,0.65897,0.74411,-0.093505,1,-57.0,0.27612,923.75,1
2027,214.5,0.68242,0.92784,0.11175,1,-57.5,5.645,923.25,1
2028,214.58,0.68242,0.92784,0.11175,1,-57.5,5.645,923.25,1
2029,214.63,0.68242,0.92784,0.11175,1,-57.5,5.645,923.25,1
2030,214.68,0.68242,0.92784,0.11175,1,-57.5,5.645,923.25,1
2031,214.73,0.68242,0.92784,0.11175,1,-57.5,5.645,923.25,1
2032,214.78,0.68242,0.92784,0.11175,1,-57.5,5.645,923.25,1
2033,214.8,0.7176,0.76708,0.18017,1,-57.0,0.57064,920.25,1
2034,214.85,0.7176,0.76708,0.18017,1,-57.0,0.57064,920.25,1
2035,214.88,0.7176,0.76708,0.18017,1,-57.0,0.57064,920.25,1
2036,214.93,0.7176,0.76708,0.18017,1,-57.0,0.57064,920.25,1
2037,214.98,0.7176,0.76708,0.18017,1,-57.0,0.57064,920.25,1
2038,215.0,0.7176,0.76708,0.18017,1,-57.0,0.57064,920.25,1
2039,215.75,1.0459,0.066602,-0.093505,3,-57.0,4.7032,925.25,3
2040,215.85,1.0459,0.066602,-0.093505,3,-57.0,4.7032,925.25,3
2041,215.88,1.0459,0.066602,-0.093505,3,-57.0,4.7032,925.25,3
2042,215.93,1.0459,0.066602,-0.093505,3,-57.0,4.7032,925.25,3
2043,215.98,1.0459,0.066602,-0.093505,3,-57.0,4.7032,925.25,3
2044,216.0,1.0459,0.066602,-0.093505,3,-57.0,4.7032,925.25,3
2045,216.75,0.96383,0.11254,-0.20754,3,-58.5,0.84216,925.75,3
2046,216.85,0.96383,0.11254,-0.20754,3,-58.5,0.84216,925.75,3
2047,216.88,0.96383,0.11254,-0.20754,3,-58.5,0.84216,925.75,3
2048,216.93,0.96383,0.11254,-0.20754,3,-58.5,0.84216,925.75,3
2049,216.98,0.96383,0.11254,-0.20754,3,-58.5,0.84216,925.75,3
2050,217.0,0.96383,0.11254,-0.20754,3,-58.5,0.84216,925.75,3
2051,217.05,0.96383,0.11254,-0.20754,1,-56.5,5.9074,923.25,3
2052,217.1,0.96383,0.11254,-0.20754,1,-56.5,5.9074,923.25,3
2053,217.13,0.96383,0.11254,-0.20754,1,-56.5,5.9074,923.25,3
2054,217.18,0.96383,0.11254,-0.20754,1,-56.5,5.9074,923.25,3
2055,217.23,0.96383,0.11254,-0.20754,1,-56.5,5.9074,923.25,3
2056,217.25,0.96383,0.11254,-0.20754,1,-56.5,5.9074,923.25,3
2057,217.5,0.96383,0.11254,-0.20754,3,-61.5,0.19175,922.25,3
2058,217.58,0.96383,0.11254,-0.20754,3,-61.5,0.19175,922.25,3
2059,217.63,0.96383,0.11254,-0.20754,3,-61.5,0.19175,922.25,3
2060,217.68,0.96383,0.11254,-0.20754,3,-61.5,0.19175,922.25,3
2061,217.73,0.96383,0.11254,-0.20754,3,-61.5,0.19175,922.25,3
2062,217.75,0.96383,0.11254,-0.20754,3,-61.5,0.19175,922.25,3
2063,218.75,1.2921,-0.11713,-0.070699,3,-59.5,0.096641,921.75,3
2064,218.83,1.2921,-0.11713,-0.070699,3,-59.5,0.096641,921.75,3
2065,218.88,1.2921,-0.11713,-0.070699,3,-59.5,0.096641,921.75,3
2066,218.9,1.2921,-0.11713,-0.070699,3,-59.5,0.096641,921.75,3
2067,218.95,1.2921,-0.11713,-0.070699,3,-59.5,0.096641,921.75,3
2068,219.0,1.2921,-0.11713,-0.070699,3,-59.5,0.096641,921.75,3
2069,219.5,1.2921,-0.11713,-0.070699,3,-58.0,5.5898,923.25,3
2070,219.58,1.2921,-0.11713,-0.070699,3,-58.0,5.5898,923.25,3
2071,219.63,1.2921,-0.11713,-0.070699,3,-58.0,5.5898,923.25,3
2072,219.65,1.2921,-0.11713,-0.070699,3,-58.0,5.5898,923.25,3
2073,219.7,1.2921,-0.11713,-0.070699,3,-58.0,5.5898,923.25,3
2074,219.75,1.2921,-0.11713,-0.070699,3,-58.0,5.5898,923.25,3
2075,219.78,1.2921,-0.11713,-0.070699,3,-57.0,0.056757,922.25,3
2076,219.83,1.2921,-0.11713,-0.070699,3,-57.0,0.056757,922.25,3
2077,219.88,1.2921,-0.11713,-0.070699,3,-57.0,0.056757,922.25,3
2078,219.9,1.2921,-0.11713,-0.070699,3,-57.0,0.056757,922.25,3
2079,219.95,1.2921,-0.11713,-0.070699,3,-57.0,0.056757,922.25,3
2080,220.0,1.2921,-0.11713,-0.070699,3,-57.0,0.056757,922.25,3
2081,220.25,1.2452,-0.094162,-0.03649,3,-57.5,1.9681,924.25,3
2082,220.33,1.2452,-0.094162,-0.03649,3,-57.5,1.9681,924.25,3
2083,220.38,1.2452,-0.094162,-0.03649,3,-57.5,1.9681,924.25,3
2084,220.4,1.2452,-0.094162,-0.03649,3,-57.5,1.9681,924.25,3
2085,220.45,1.2452,-0.094162,-0.03649,3,-57.5,1.9681,924.25,3
2086,220.5,1.2452,-0.094162,-0.03649,3,-57.5,1.9681,924.25,3
2087,220.53,1.2452,-0.094162,-0.03649,3,-58.0,1.422,925.25,3
2088,220.58,1.2452,-0.094162,-0.03649,3,-58.0,1.422,925.25,3
2089,220.63,1.2452,-0.094162,-0.03649,3,-58.0,1.422,925.25,3
2090,220.65,1.2452,-0.094162,-0.03649,3,-58.0,1.422,925.25,3
2091,220.7,1.2452,-0.094162,-0.03649,3,-58.0,1.422,925.25,3
2092,220.75,1.2452,-0.094162,-0.03649,3,-58.0,1.422,925.25,3
2093,221.0,1.2452,-0.094162,-0.03649,3,-58.0,1.7089,924.75,3
2094,221.08,1.2452,-0.094162,-0.03649,3,-58.0,1.7089,924.75,3
2095,221.1,1.2452,-0.094162,-0.03649,3,-58.0,1.7089,924.75,3
2096,221.15,1.2452,-0.094162,-0.03649,3,-58.0,1.7089,924.75,3
2097,221.2,1.2452,-0.094162,-0.03649,3,-58.0,1.7089,924.75,3
2098,221.23,1.2452,-0.094162,-0.03649,3,-58.0,1.7089,924.75,3
2099,221.28,1.2452,-0.094162,-0.03649,1,-56.5,4.3672,921.75,3
2100,221.33,1.2452,-0.094162,-0.03649,1,-56.5,4.3672,921.75,3
2101,221.35,1.2452,-0.094162,-0.03649,1,-56.5,4.3672,921.75,3
2102,221.4,1.2452,-0.094162,-0.03649,1,-56.5,4.3672,921.75,3
2103,221.45,1.2452,-0.094162,-0.03649,1,-56.5,4.3672,921.75,3
2104,221.48,1.2452,-0.094162,-0.03649,1,-56.5,4.3672,921.75,3
2105,221.53,1.2452,-0.094162,-0.03649,3,-58.0,5.441,923.75,3
2106,221.58,1.2452,-0.094162,-0.03649,3,-58.0,5.441,923.75,3
2107,221.6,1.2452,-0.094162,-0.03649,3,-58.0,5.441,923.75,3
2108,221.65,1.2452,-0.094162,-0.03649,3,-58.0,5.441,923.75,3
2109,221.7,1.2452,-0.094162,-0.03649,3,-58.0,5.441,923.75,3
2110,221.75,1.2452,-0.094162,-0.03649,3,-58.0,5.441,923.75,3
2111,221.78,1.2452,-0.094162,-0.03649,3,-58.0,5.711,923.25,3
2112,221.83,1.2452,-0.094162,-0.03649,3,-58.0,5.711,923.25,3
2113,221.88,1.2452,-0.094162,-0.03649,3,-58.0,5.711,923.25,3
2114,221.9,1.2452,-0.094162,-0.03649,3,-58.0,5.711,923.25,3
2115,221.95,1.2452,-0.094162,-0.03649,3,-58.0,5.711,923.25,3
2116,222.0,1.2452,-0.094162,-0.03649,3,-58.0,5.711,923.25,3
2117,222.03,1.2452,-0.094162,-0.03649,1,-57.0,5.7954,920.25,3
2118,222.08,1.2452,-0.094162,-0.03649,1,-57.0,5.7954,920.25,3
2119,222.13,1.2452,-0.094162,-0.03649,1,-57.0,5.7954,920.25,3
2120,222.15,1.2452,-0.094162,-0.03649,1,-57.0,5.7954,920.25,3
2121,222.2,1.2452,-0.094162,-0.03649,1,-57.0,5.7954,920.25,3
2122,222.25,1.2452,-0.094162,-0.03649,1,-57.0,5.7954,920.25,3
2123,222.5,1.1632,-0.071196,-0.082102,3,-57.5,1.9742,924.25,3
2124,222.58,1.1632,-0.071196,-0.082102,3,-57.5,1.9742,924.25,3
2125,222.6,1.1632,-0.071196,-0.082102,3,-57.5,1.9742,924.25,3
2126,222.65,1.1632,-0.071196,-0.082102,3,-57.5,1.9742,924.25,3
2127,222.7,1.1632,-0.071196,-0.082102,3,-57.5,1.9742,924.25,3
2128,222.73,1.1632,-0.071196,-0.082102,3,-57.5,1.9742,924.25,3
2129,223.0,1.1632,-0.071196,-0.082102,3,-58.0,0.88971,920.75,3
2130,223.08,1.1632,-0.071196,-0.082102,3,-58.0,0.88971,920.75,3
2131,223.13,1.1632,-0.071196,-0.082102,3,-58.0,0.88971,920.75,3
2132,223.15,1.1632,-0.071196,-0.082102,3,-58.0,0.88971,920.75,3
2133,223.2,1.1632,-0.071196,-0.082102,3,-58.0,0.88971,920.75,3
2134,223.23,1.1632,-0.071196,-0.082102,3,-58.0,0.88971,920.75,3
2135,223.28,1.1632,-0.071196,-0.082102,1,-58.5,1.5309,924.75,3
2136,223.33,1.1632,-0.071196,-0.082102,1,-58.5,1.5309,924.75,3
2137,223.38,1.1632,-0.071196,-0.082102,1,-58.5,1.5309,924.75,3
2138,223.4,1.1632,-0.071196,-0.082102,1,-58.5,1.5309,924.75,3
2139,223.45,1.1632,-0.071196,-0.082102,1,-58.5,1.5309,924.75,3
2140,223.48,1.1632,-0.071196,-0.082102,1,-58.5,1.5309,924.75,3
2141,223.53,1.1632,-0.071196,-0.082102,1,-56.5,0.23163,922.75,3
2142,223.58,1.1632,-0.071196,-0.082102,1,-56.5,0.23163,922.75,3
2143,223.63,1.1632,-0.071196,-0.082102,1,-56.5,0.23163,922.75,3
2144,223.65,1.1632,-0.071196,-0.082102,1,-56.5,0.23163,922.75,3
2145,223.7,1.1632,-0.071196,-0.082102,1,-56.5,0.23163,922.75,3
2146,223.73,1.1632,-0.071196,-0.082102,1,-56.5,0.23163,922.75,3
2147,223.78,1.1632,-0.071196,-0.082102,3,-57.5,0.27151,921.75,3
2148,223.83,1.1632,-0.071196,-0.082102,3,-57.5,0.27151,921.75,3
2149,223.88,1.1632,-0.071196,-0.082102,3,-57.5,0.27151,921.75,3
2150,223.9,1.1632,-0.071196,-0.082102,3,-57.5,0.27151,921.75,3
2151,223.95,1.1632,-0.071196,-0.082102,3,-57.5,0.27151,921.75,3
2152,223.98,1.1632,-0.071196,-0.082102,3,-57.5,0.27151,921.75,3
2153,224.03,1.1632,-0.071196,-0.082102,3,-58.5,1.0492,925.75,3
2154,224.08,1.1632,-0.071196,-0.082102,3,-58.5,1.0492,925.75,3
2155,224.1,1.1632,-0.071196,-0.082102,3,-58.5,1.0492,925.75,3
2156,224.15,1.1632,-0.071196,-0.082102,3,-58.5,1.0492,925.75,3
2157,224.2,1.1632,-0.071196,-0.082102,3,-58.5,1.0492,925.75,3
2158,224.23,1.1632,-0.071196,-0.082102,3,-58.5,1.0492,925.75,3
2159,224.5,1.128,-0.071196,-0.10491,1,-57.0,5.7846,920.25,3
2160,224.58,1.128,-0.071196,-0.10491,1,-57.0,5.7846,920.25,3
2161,224.6,1.128,-0.071196,-0.10491,1,-57.0,5.7846,920.25,3
2162,224.65,1.128,-0.071196,-0.10491,1,-57.0,5.7846,920.25,3
2163,224.7,1.128,-0.071196,-0.10491,1,-57.0,5.7846,920.25,3
2164,224.73,1.128,-0.071196,-0.10491,1,-57.0,5.7846,920.25,3
2165,224.78,1.128,-0.071196,-0.10491,1,-56.5,0.73324,922.25,3
2166,224.83,1.128,-0.071196,-0.10491,1,-56.5,0.73324,922.25,3
2167,224.85,1.128,-0.071196,-0.10491,1,-56.5,0.73324,922.25,3
2168,224.9,1.128,-0.071196,-0.10491,1,-56.5,0.73324,922.25,3
2169,224.93,1.128,-0.071196,-0.10491,1,-56.5,0.73324,922.25,3
2170,224.98,1.128,-0.071196,-0.10491,1,-56.5,0.73324,922.25,3
2171,225.03,1.128,-0.071196,-0.10491,3,-57.5,0.60132,921.25,3
2172,225.08,1.128,-0.071196,-0.10491,3,-57.5,0.60132,921.25,3
2173,225.1,1.128,-0.071196,-0.10491,3,-57.5,0.60132,921.25,3
2174,225.15,1.128,-0.071196,-0.10491,3,-57.5,0.60132,921.25,3
2175,225.18,1.128,-0.071196,-0.10491,3,-57.5,0.60132,921.25,3
2176,225.23,1.128,-0.071196,-0.10491,3,-57.5,0.60132,921.25,3
2177,225.5,1.128,-0.071196,-0.10491,1,-56.5,5.303,920.75,3
2178,225.55,1.128,-0.071196,-0.10491,1,-56.5,5.303,920.75,3
2179,225.6,1.128,-0.071196,-0.10491,1,-56.5,5.303,920.75,3
2180,225.65,1.128,-0.071196,-0.10491,1,-56.5,5.303,920.75,3
2181,225.68,1.128,-0.071196,-0.10491,1,-56.5,5.303,920.75,3
2182,225.73,1.128,-0.071196,-0.10491,1,-56.5,5.303,920.75,3
2183,225.78,1.128,-0.071196,-0.10491,1,-58.0,1.379,924.75,3
2184,225.8,1.128,-0.071196,-0.10491,1,-58.0,1.379,924.75,3
2185,225.85,1.128,-0.071196,-0.10491,1,-58.0,1.379,924.75,3
2186,225.9,1.128,-0.071196,-0.10491,1,-58.0,1.379,924.75,3
2187,225.93,1.128,-0.071196,-0.10491,1,-58.0,1.379,924.75,3
2188,225.98,1.128,-0.071196,-0.10491,1,-58.0,1.379,924.75,3
2189,226.5,1.3859,-0.15158,-0.0022806,3,-59.0,1.2195,925.75,3
2190,226.58,1.3859,-0.15158,-0.0022806,3,-59.0,1.2195,925.75,3
2191,226.63,1.3859,-0.15158,-0.0022806,3,-59.0,1.2195,925.75,3
2192,226.68,1.3859,-0.15158,-0.0022806,3,-59.0,1.2195,925.75,3
2193,226.73,1.3859,-0.15158,-0.0022806,3,-59.0,1.2195,925.75,3
2194,226.75,1.3859,-0.15158,-0.0022806,3,-59.0,1.2195,925.75,3
2195,226.8,1.3859,-0.15158,-0.0022806,3,-58.0,5.803,923.25,3
2196,226.83,1.3859,-0.15158,-0.0022806,3,-58.0,5.803,923.25,3
2197,226.88,1.3859,-0.15158,-0.0022806,3,-58.0,5.803,923.25,3
2198,226.93,1.3859,-0.15158,-0.0022806,3,-58.0,5.803,923.25,3
2199,226.98,1.3859,-0.15158,-0.0022806,3,-58.0,5.803,923.25,3
2200,227.0,1.3859,-0.15158,-0.0022806,3,-58.0,5.803,923.25,3
2201,227.25,1.0576,-0.01378,-0.13912,3,-58.5,0.77159,921.25,3
2202,227.35,1.0576,-0.01378,-0.13912,3,-58.5,0.77159,921.25,3
2203,227.4,1.0576,-0.01378,-0.13912,3,-58.5,0.77159,921.25,3
2204,227.45,1.0576,-0.01378,-0.13912,3,-58.5,0.77159,921.25,3
2205,227.48,1.0576,-0.01378,-0.13912,3,-58.5,0.77159,921.25,3
2206,227.53,1.0576,-0.01378,-0.13912,3,-58.5,0.77159,921.25,3
2207,227.58,1.0576,-0.01378,-0.13912,3,-58.0,2.0678,924.25,3
2208,227.6,1.0576,-0.01378,-0.13912,3,-58.0,2.0678,924.25,3
2209,227.65,1.0576,-0.01378,-0.13912,3,-58.0,2.0678,924.25,3
2210,227.7,1.0576,-0.01378,-0.13912,3,-58.0,2.0678,924.25,3
2211,227.73,1.0576,-0.01378,-0.13912,3,-58.0,2.0678,924.25,3
2212,227.78,1.0576,-0.01378,-0.13912,3,-58.0,2.0678,924.25,3
2213,228.5,1.2335,-0.11713,-0.070699,3,-58.0,3.6294,921.75,3
2214,228.55,1.2335,-0.11713,-0.070699,3,-58.0,3.6294,921.75,3
2215,228.6,1.2335,-0.11713,-0.070699,3,-58.0,3.6294,921.75,3
2216,228.65,1.2335,-0.11713,-0.070699,3,-58.0,3.6294,921.75,3
2217,228.68,1.2335,-0.11713,-0.070699,3,-58.0,3.6294,921.75,3
2218,228.73,1.2335,-0.11713,-0.070699,3,-58.0,3.6294,921.75,3
2219,229.25,1.1163,-0.082679,-0.17333,3,-58.5,5.8,923.25,3
2220,229.33,1.1163,-0.082679,-0.17333,3,-58.5,5.8,923.25,3
2221,229.38,1.1163,-0.082679,-0.17333,3,-58.5,5.8,923.25,3
2222,229.4,1.1163,-0.082679,-0.17333,3,-58.5,5.8,923.25,3
2223,229.45,1.1163,-0.082679,-0.17333,3,-58.5,5.8,923.25,3
2224,229.48,1.1163,-0.082679,-0.17333,3,-58.5,5.8,923.25,3
2225,229.53,1.1163,-0.082679,-0.17333,3,-58.0,0.15033,922.25,3
2226,229.58,1.1163,-0.082679,-0.17333,3,-58.0,0.15033,922.25,3
2227,229.63,1.1163,-0.082679,-0.17333,3,-58.0,0.15033,922.25,3
2228,229.65,1.1163,-0.082679,-0.17333,3,-58.0,0.15033,922.25,3
2229,229.7,1.1163,-0.082679,-0.17333,3,-58.0,0.15033,922.25,3
2230,229.73,1.1163,-0.082679,-0.17333,3,-58.0,0.15033,922.25,3
2231,230.0,1.1632,-0.082679,-0.093505,3,-58.0,2.0877,924.25,3
2232,230.08,1.1632,-0.082679,-0.093505,3,-58.0,2.0877,924.25,3
2233,230.13,1.1632,-0.082679,-0.093505,3,-58.0,2.0877,924.25,3
2234,230.15,1.1632,-0.082679,-0.093505,3,-58.0,2.0877,924.25,3
2235,230.2,1.1632,-0.082679,-0.093505,3,-58.0,2.0877,924.25,3
2236,230.25,1.1632,-0.082679,-0.093505,3,-58.0,2.0877,924.25,3
2237,230.28,1.1632,-0.082679,-0.093505,3,-58.0,4.2599,920.75,3
2238,230.33,1.1632,-0.082679,-0.093505,3,-58.0,4.2599,920.75,3
2239,230.38,1.1632,-0.082679,-0.093505,3,-58.0,4.2599,920.75,3
2240,230.4,1.1632,-0.082679,-0.093505,3,-58.0,4.2599,920.75,3
2241,230.45,1.1632,-0.082679,-0.093505,3,-58.0,4.2599,920.75,3
2242,230.5,1.1632,-0.082679,-0.093505,3,-58.0,4.2599,920.75,3
2243,230.53,1.1632,-0.082679,-0.093505,1,-56.5,1.4143,924.75,3
2244,230.58,1.1632,-0.082679,-0.093505,1,-56.5,1.4143,924.75,3
2245,230.63,1.1632,-0.082679,-0.093505,1,-56.5,1.4143,924.75,3
2246,230.65,1.1632,-0.082679,-0.093505,1,-56.5,1.4143,924.75,3
2247,230.7,1.1632,-0.082679,-0.093505,1,-56.5,1.4143,924.75,3
2248,230.75,1.1632,-0.082679,-0.093505,1,-56.5,1.4143,924.75,3
2249,231.25,1.2101,-0.094162,-0.070699,3,-58.0,2.37,923.75,3
2250,231.33,1.2101,-0.094162,-0.070699,3,-58.0,2.37,923.75,3
2251,231.38,1.2101,-0.094162,-0.070699,3,-58.0,2.37,923.75,3
2252,231.4,1.2101,-0.094162,-0.070699,3,-58.0,2.37,923.75,3
2253,231.45,1.2101,-0.094162,-0.070699,3,-58.0,2.37,923.75,3
2254,231.5,1.2101,-0.094162,-0.070699,3,-58.0,2.37,923.75,3
2255,231.75,1.2101,-0.094162,-0.070699,3,-58.5,4.5406,920.25,3
2256,231.83,1.2101,-0.094162,-0.070699,3,-58.5,4.5406,920.25,3
2257,231.88,1.2101,-0.094162,-0.070699,3,-58.5,4.5406,920.25,3
2258,231.93,1.2101,-0.094162,-0.070699,3,-58.5,4.5406,920.25,3
2259,231.95,1.2101,-0.094162,-0.070699,3,-58.5,4.5406,920.25,3
2260,232.0,1.2101,-0.094162,-0.070699,3,-58.5,4.5406,920.25,3
2261,232.25,1.1397,-0.059712,-0.10491,3,-58.0,0.80687,921.25,3
2262,232.3,1.1397,-0.059712,-0.10491,3,-58.0,0.80687,921.25,3
2263,232.35,1.1397,-0.059712,-0.10491,3,-58.0,0.80687,921.25,3
2264,232.4,1.1397,-0.059712,-0.10491,3,-58.0,0.80687,921.25,3
2265,232.43,1.1397,-0.059712,-0.10491,3,-58.0,0.80687,921.25,3
2266,232.48,1.1397,-0.059712,-0.10491,3,-58.0,0.80687,921.25,3
2267,232.53,1.1397,-0.059712,-0.10491,3,-58.0,2.0923,924.25,3
2268,232.55,1.1397,-0.059712,-0.10491,3,-58.0,2.0923,924.25,3
2269,232.6,1.1397,-0.059712,-0.10491,3,-58.0,2.0923,924.25,3
2270,232.65,1.1397,-0.059712,-0.10491,3,-58.0,2.0923,924.25,3
2271,232.68,1.1397,-0.059712,-0.10491,3,-58.0,2.0923,924.25,3
2272,232.73,1.1397,-0.059712,-0.10491,3,-58.0,2.0923,924.25,3
2273,232.78,1.1397,-0.059712,-0.10491,1,-57.5,1.014,925.25,3
2274,232.83,1.1397,-0.059712,-0.10491,1,-57.5,1.014,925.25,3
2275,232.85,1.1397,-0.059712,-0.10491,1,-57.5,1.014,925.25,3
2276,232.9,1.1397,-0.059712,-0.10491,1,-57.5,1.014,925.25,3
2277,232.93,1.1397,-0.059712,-0.10491,1,-57.5,1.014,925.25,3
2278,232.98,1.1397,-0.059712,-0.10491,1,-57.5,1.014,925.25,3
2279,233.03,1.1397,-0.059712,-0.10491,1,-56.5,1.4067,924.75,3
2280,233.05,1.1397,-0.059712,-0.10491,1,-56.5,1.4067,924.75,3
2281,233.1,1.1397,-0.059712,-0.10491,1,-56.5,1.4067,924.75,3
2282,233.15,1.1397,-0.059712,-0.10491,1,-56.5,1.4067,924.75,3
2283,233.18,1.1397,-0.059712,-0.10491,1,-56.5,1.4067,924.75,3
2284,233.23,1.1397,-0.059712,-0.10491,1,-56.5,1.4067,924.75,3
2285,233.5,1.1866,-0.071196,-0.093505,3,-58.0,2.3746,923.75,3
2286,233.58,1.1866,-0.071196,-0.093505,3,-58.0,2.3746,923.75,3
2287,233.63,1.1866,-0.071196,-0.093505,3,-58.0,2.3746,923.75,3
2288,233.68,1.1866,-0.071196,-0.093505,3,-58.0,2.3746,923.75,3
2289,233.7,1.1866,-0.071196,-0.093505,3,-58.0,2.3746,923.75,3
2290,233.75,1.1866,-0.071196,-0.093505,3,-58.0,2.3746,923.75,3
2291,233.8,1.1866,-0.071196,-0.093505,1,-58.0,0.55223,925.75,3
2292,233.83,1.1866,-0.071196,-0.093505,1,-58.0,0.55223,925.75,3
2293,233.88,1.1866,-0.071196,-0.093505,1,-58.0,0.55223,925.75,3
2294,233.93,1.1866,-0.071196,-0.093505,1,-58.0,0.55223,925.75,3
2295,233.95,1.1866,-0.071196,-0.093505,1,-58.0,0.55223,925.75,3
2296,234.0,1.1866,-0.071196,-0.093505,1,-58.0,0.55223,925.75,3
2297,234.25,1.1866,-0.071196,-0.093505,3,-58.5,4.5145,920.25,3
2298,234.33,1.1866,-0.071196,-0.093505,3,-58.5,4.5145,920.25,3
2299,234.38,1.1866,-0.071196,-0.093505,3,-58.5,4.5145,920.25,3
2300,234.43,1.1866,-0.071196,-0.093505,3,-58.5,4.5145,920.25,3
2301,234.45,1.1866,-0.071196,-0.093505,3,-58.5,4.5145,920.25,3
2302,234.5,1.1866,-0.071196,-0.093505,3,-58.5,4.5145,920.25,3
2303,234.55,1.1866,-0.071196,-0.093505,3,-58.0,0.14573,922.25,3
2304,234.58,1.1866,-0.071196,-0.093505,3,-58.0,0.14573,922.25,3
2305,234.63,1.1866,-0.071196,-0.093505,3,-58.0,0.14573,922.25,3
2306,234.68,1.1866,-0.071196,-0.093505,3,-58.0,0.14573,922.25,3
2307,234.7,1.1866,-0.071196,-0.093505,3,-58.0,0.14573,922.25,3
2308,234.75,1.1866,-0.071196,-0.093505,3,-58.0,0.14573,922.25,3
2309,234.8,1.1045,-0.036746,-0.11631,3,-58.0,2.0954,924.25,3
2310,234.83,1.1045,-0.036746,-0.11631,3,-58.0,2.0954,924.25,3
2311,234.88,1.1045,-0.036746,-0.11631,3,-58.0,2.0954,924.25,3
2312,234.93,1.1045,-0.036746,-0.11631,3,-58.0,2.0954,924.25,3
2313,234.95,1.1045,-0.036746,-0.11631,3,-58.0,2.0954,924.25,3
2314,235.0,1.1045,-0.036746,-0.11631,3,-58.0,2.0954,924.25,3
2315,235.5,1.1045,-0.036746,-0.11631,3,-58.0,1.7058,924.75,3
2316,235.58,1.1045,-0.036746,-0.11631,3,-58.0,1.7058,924.75,3
2317,235.63,1.1045,-0.036746,-0.11631,3,-58.0,1.7058,924.75,3
2318,235.65,1.1045,-0.036746,-0.11631,3,-58.0,1.7058,924.75,3
2319,235.7,1.1045,-0.036746,-0.11631,3,-58.0,1.7058,924.75,3
2320,235.73,1.1045,-0.036746,-0.11631,3,-58.0,1.7058,924.75,3
2321,236.0,1.1514,-0.059712,-0.10491,3,-58.0,0.45713,921.75,3
